Unnamed: 0,hostname,phagename,infection,k3dist,k6dist,GCdiff,Homology,pairs,data,Codon_Frq_Slope,Codon_Frq_R2,Codon_Frq_Cosine,AA_Frq_Slope,AA_Frq_R2,AA_Frq_Cosine,RSCU_Slope,RSCU_R2,RSCU_Cosine,virusTAAI_hosttRNA,virusTAAI_totaltRNA,virusTCAI_hosttRNA,virusTCAI_totaltRNA
7190,Vibrio vulnificus,MG592575.1,NoInf,0.165112504208055,0.238246161845219,-2.19429019441969,0,MG592575.1:Vibrio vulnificus,NahantCollection,0.07113338725102258,0.3670103831436652,0.2980158539401695,0.7454296675926094,0.44342679639311333,0.5548285310577471,0.4613600668463279,0.29294520484625897,0.18560453220301376,0.32509880208288944,0.6879006824759829,0.739727400022438,0.32816225028014434
7191,Aliivibrio fischeri,MG592576.1,NoInf,0.107148424729827,0.227421431762667,3.97266250346408,0,MG592576.1:Aliivibrio fischeri,NahantCollection,4.896468784587604e-05,0.30480279708813873,0.12491841895131783,0.701040241022319,0.14808462371159825,0.9643288891911529,0.9008072609959754,0.7535021132712757,0.31157503705214407,0.31388783288134914,0.2498336733217661,0.29262447707950856,0.5324917348505775
7192,Enterovibrio norvegicus,MG592576.1,NoInf,0.15798094188505,0.24815981756652,-4.84921772433496,0,MG592576.1:Enterovibrio norvegicus,NahantCollection,0.8860727511064465,0.9349981776974686,0.6089863620300066,0.5714680159987904,0.5625923190748926,0.7389346864221092,0.8442104226478054,0.15269967819357322,0.4068349377920486,0.2742637252415724,0.4505406289082451,0.4133730138988414,0.8038281938469172
7193,Shewanella sp. 10N.6,MG592576.1,NoInf,0.11765127445199,0.228738233544374,1.27407614055927,0,MG592576.1:Shewanella sp. 10N.6,NahantCollection,0.9324536607593912,0.4741759983388304,0.618906323619162,0.9351740314379354,0.964624411959802,0.08616874802102759,0.8324844612046696,0.7546736483239199,0.37980011579554074,0.09500237638311682,0.5386904094333772,0.22656212277682286,0.47603995227739326
7194,Shewanella sp. 10N.7,MG592576.1,NoInf,0.0949655765533988,0.212691625992266,2.35830831300223,0,MG592576.1:Shewanella sp. 10N.7,NahantCollection,0.984664382758739,0.9718257401637318,0.26342023571428197,0.8370620820083572,0.9656364804257015,0.46275502465026064,0.10523264293583934,0.6868704549288238,0.5749659095969378,0.634697243536037,0.6714041919529323,0.6503143324289904,0.3598327010939265
7195,Vibrio alginolyticus,MG592576.1,NoInf,0.1254917552813,0.220648704017302,-1.63941980542502,0,MG592576.1:Vibrio alginolyticus,NahantCollection,0.6646398090050567,0.7000391563397597,0.265062092931012,0.06599632905362485,0.052748324214626385,0.6807597589787451,0.22880987442513734,0.995108614872252,0.4080761081977188,0.2598654127746931,0.6137032244321295,0.05865744611204238,0.8443668828539719
7196,Vibrio anguillarum,MG592576.1,NoInf,0.116948767633387,0.228019960575005,-1.64779308318138,0,MG592576.1:Vibrio anguillarum,NahantCollection,0.6372249581642146,0.845966113941945,0.8378729218777581,0.17318327978811532,0.4985754858287733,0.5525424608864385,0.7551136516726562,0.2944887006744925,0.8604569322245843,0.4341176289985379,0.737209133491899,0.6774326134234064,0.3615704448153978
7197,Vibrio breoganii,MG592576.1,Inf,0.0686126489190813,0.19206741526867,-2.57308672624885,0,MG592576.1:Vibrio breoganii,NahantCollection,0.7805014490396905,0.5637051235648936,0.929270525674751,0.584695179938656,0.8281534817122236,0.08569259320331524,0.1339810919982498,0.2785002164887712,0.32706777524600805,0.6670699010997844,0.2529566926381196,0.25086601541977427,0.8625525702773758
7198,Vibrio cyclitrophicus,MG592576.1,NoInf,0.110809853629841,0.215398686796626,-0.449062047811445,0,MG592576.1:Vibrio cyclitrophicus,NahantCollection,0.7964095854757581,0.22677403018927889,0.6460346659232933,0.48781370409428293,0.29057843213366263,0.9355198551588029,0.3191380827478487,0.008137049449110423,0.29597564634394713,0.8186348077403246,0.14813463953582717,0.15186610513672316,0.2890771529064179
7199,Vibrio kanaloae,MG592576.1,NoInf,0.115620931733358,0.221171377893756,-0.541933003223107,0,MG592576.1:Vibrio kanaloae,NahantCollection,0.5058126617266189,0.8053999823936715,0.13642871112541732,0.2594980460697577,0.08192135467884265,0.5482839566585255,0.6247016862962743,0.782794778275865,0.9470009928028778,0.38465059761915754,0.7047120875031605,0.9412755065641344,0.9926801334235283
7200,Vibrio lentus,MG592576.1,NoInf,0.118526175487705,0.221166598046712,-1.1747823118331,0,MG592576.1:Vibrio lentus,NahantCollection,0.7438908989635953,0.28102625025979056,0.500834338617294,0.6432649685674443,0.3633551393897312,0.29287913742964444,0.9968215161286635,0.6122823981793605,0.0835195885805573,0.5751585645938003,0.559966906620663,0.7982735588050078,0.288756886486232
7201,Vibrio parahaemolyticus,MG592576.1,NoInf,0.140884235096295,0.233779270618065,-2.4690512345287,0,MG592576.1:Vibrio parahaemolyticus,NahantCollection,0.7809692727735807,0.7987190492594942,0.9564221144343578,0.13343301406263042,0.3448824286790886,0.21638712734723742,0.6551551115018205,0.633810134493345,0.8900183932573885,0.8947881264332403,0.5303201293455501,0.7766330172333177,0.612719777411741
7202,Vibrio sp. 10N.1,MG592576.1,NoInf,0.111857674115136,0.215579925581388,-1.04940729098129,0,MG592576.1:Vibrio sp. 10N.1,NahantCollection,0.40800891673960704,0.8399765488698335,0.39171312683574666,0.03960991194182306,0.8837706308308965,0.6859203772733787,0.6526574081684614,0.5821369423590178,0.6997183068170792,0.8049459326165467,0.2337697061427918,0.5601236667052469,0.5068748173972027
7203,Vibrio sp. 10N.2,MG592576.1,NoInf,0.139375079759452,0.22992265877341,-1.43993708515023,0,MG592576.1:Vibrio sp. 10N.2,NahantCollection,0.43886317093384275,0.5234204753324079,0.5028133657120221,0.5153939393518326,0.0815192005271973,0.12603088236820648,0.551925720390014,0.4402183494454496,0.04900219503447467,0.07795571372573751,0.9557161840352977,0.1691901489250458,0.7051220574764466
7204,Vibrio sp. 10N.3,MG592576.1,NoInf,0.111121612894277,0.218101366249524,-1.43204147044766,0,MG592576.1:Vibrio sp. 10N.3,NahantCollection,0.4702916358195557,0.524749208523795,0.7906381758789838,0.14551129967708576,0.14631701352424797,0.1814659953431892,0.9037656972204471,0.5138258599268649,0.4575892314551048,0.7390300582949947,0.9697949230177311,0.5437054295760274,0.1340570050302584
7205,Vibrio sp. 10N.4,MG592576.1,NoInf,0.117882813098631,0.222711732744996,-1.23416467333116,0,MG592576.1:Vibrio sp. 10N.4,NahantCollection,0.40596272617323614,0.7383624575779963,0.03802724033797056,0.7201402730976194,0.9290595160300146,0.34810007975657087,0.8867261086239073,0.03110347152906756,0.9110588948877988,0.9162775809868233,0.9902457954120856,0.38344061697019527,0.5244918983224777
7206,Vibrio sp. 10N.5,MG592576.1,NoInf,0.094260183940638,0.215792443893596,1.83869603343749,0,MG592576.1:Vibrio sp. 10N.5,NahantCollection,0.9630387312551283,0.4706919730585202,0.23015779049505203,0.6194174711154059,0.47008542831142464,0.37593632940319577,0.7336442019476477,0.11877896640424412,0.6876007144182233,0.6271057904874353,0.8395197812093284,0.07208516942414589,0.6937491592758767
7207,Vibrio sp. F12,MG592576.1,NoInf,0.113292427141201,0.219263761574515,-1.35640992762289,0,MG592576.1:Vibrio sp. F12,NahantCollection,0.22572877495518118,0.28347298126051035,0.09585340204757398,0.7766708533266052,0.8181113883325138,0.7914466175188075,0.8377996975087751,0.9023316183523875,0.770130935870926,0.15204147624715625,0.9957717745876464,0.8288305560801951,0.3319237963318834
7208,Vibrio sp. F13,MG592576.1,NoInf,0.112477890835997,0.219252473377403,-1.54512623053458,0,MG592576.1:Vibrio sp. F13,NahantCollection,0.599053681133708,0.0862736483627301,0.7492732712256994,0.2797122101422673,0.4032220513135736,0.9656248642749352,0.9085494170663623,0.12742269711910115,0.40988418234876167,0.44750116082417635,0.48726375959524326,0.4250204805261213,0.019668144244864516
7209,Vibrio splendidus,MG592576.1,NoInf,0.114475469571607,0.219334796835765,-1.10685352804655,0,MG592576.1:Vibrio splendidus,NahantCollection,0.034112758493251794,0.13665610047163324,0.35820591035281923,0.8695813407725307,0.07290642838057115,0.5102076805721367,0.8742168419415016,0.3160179144814469,0.4290748861622702,0.6444183729368057,0.8416316852999965,0.6684867252307016,0.4677149568851964
7210,Vibrio tasmaniensis,MG592576.1,NoInf,0.114189035603587,0.218013277207279,-0.681616579542883,0,MG592576.1:Vibrio tasmaniensis,NahantCollection,0.8210522361413229,0.9365205659535037,0.7285716861107062,0.33186568925869864,0.43562887963489394,0.9602096100383439,0.4519425939877215,0.6157015309820648,0.7917531369473401,0.5876766490464461,0.9197072763417447,0.5146333253049782,0.17274661412175962
7211,Vibrio vulnificus,MG592576.1,NoInf,0.132079217817117,0.234380166404606,-4.19357528000932,0,MG592576.1:Vibrio vulnificus,NahantCollection,0.557757965357186,0.04537489460154587,0.9743399741013171,0.08901229816630452,0.283590852361182,0.3173027261226812,0.7548337355110166,0.5745454098659396,0.12910146798323086,0.9636204844770945,0.3613502187762191,0.9452165639949237,0.2667907289875452
7212,Aliivibrio fischeri,MG592577.1,NoInf,0.342040138274496,0.376269863781934,10.5227820325504,0,MG592577.1:Aliivibrio fischeri,NahantCollection,0.7173311921127341,0.7408228251556606,0.8288551426621321,0.34594383500154824,0.43745923234733686,0.19691079790032684,0.8532570525684297,0.9725383016966546,0.781532671882412,0.5551976423912798,0.8047891259995924,0.22596322144483438,0.7741761270176131
7213,Enterovibrio norvegicus,MG592577.1,NoInf,0.38459158052431,0.391039470863431,1.70090180475139,0,MG592577.1:Enterovibrio norvegicus,NahantCollection,0.17042682943746934,0.2535891835922024,0.05726663804671894,0.25485645249842126,0.7540394462638678,0.2180594408279649,0.1517320542263878,0.22694025380689697,0.3525877179403786,0.6656589960872256,0.3596286557069188,0.20317604714222404,0.4959609753040757
7214,Shewanella sp. 10N.6,MG592577.1,NoInf,0.326244437001998,0.366605680461834,7.82419566964562,0,MG592577.1:Shewanella sp. 10N.6,NahantCollection,0.48936964338521094,0.8447858909996551,0.42910895015134254,0.08299806616802397,0.799159401859804,0.4393164095226112,0.5440899301279488,0.7761035045203313,0.24723003569106505,0.5347945675938548,0.3872179279813497,0.9750243967830646,0.751351537459843
7215,Shewanella sp. 10N.7,MG592577.1,NoInf,0.342220620137287,0.375252753970052,8.90842784208859,0,MG592577.1:Shewanella sp. 10N.7,NahantCollection,0.37983289233192574,0.3471640085764771,0.36973867804541427,0.9219620163189998,0.14391434606060682,0.4994074604130958,0.023931459216451345,0.5933623285011701,0.8493422641301402,0.4320269068382002,0.37686392203067154,0.970265389235461,0.4477085435351045
7216,Vibrio alginolyticus,MG592577.1,NoInf,0.365301256156829,0.378724306402808,4.91069972366133,0,MG592577.1:Vibrio alginolyticus,NahantCollection,0.8559025380010483,0.44103322359945185,0.9244525552717746,0.191278652091188,0.27319314463943356,0.6267484183001883,0.2615795609330931,0.3561167600891476,0.9479283135267634,0.18663525097025313,0.5552878711243111,0.9344730434918767,0.6127744620397555
7217,Vibrio anguillarum,MG592577.1,NoInf,0.36651503067645,0.389491759364398,4.90232644590497,0,MG592577.1:Vibrio anguillarum,NahantCollection,0.37928799577600925,0.4781582647695406,0.5114052811798032,0.6215699415463241,0.0709810174937654,0.5211398469487988,0.4564410677726667,0.848272773734993,0.5218417193638126,0.9834372093828055,0.8743205365449843,0.8940987125922323,0.43489073649223586
7218,Vibrio breoganii,MG592577.1,Inf,0.371787020211526,0.376210519414539,3.97703280283751,0,MG592577.1:Vibrio breoganii,NahantCollection,0.7922091238332449,0.601350311175542,0.4657936221206048,0.6735806058742352,0.9432762381539469,0.08390763297873838,0.4370880067904964,0.5629275467568121,0.6347815811269248,0.7688705242010629,0.5300746621087334,0.23455446979791583,0.467059070743306
7219,Vibrio cyclitrophicus,MG592577.1,NoInf,0.36145423920822,0.37511172477352,6.10105748127491,0,MG592577.1:Vibrio cyclitrophicus,NahantCollection,0.25080091307499575,0.09967528560539907,0.7345191471754243,0.7321125221081806,0.9981906143861231,0.7097602965274401,0.5138878598672456,0.4093133956568016,0.13705597141528436,0.66404293021303,0.1361900210072463,0.22227473057088842,0.05234910890893041
7220,Vibrio kanaloae,MG592577.1,NoInf,0.363212849604228,0.375562465509972,6.00818652586324,0,MG592577.1:Vibrio kanaloae,NahantCollection,0.7974416851926327,0.586004823455997,0.8015751462605815,0.6358901635904053,0.909925551173219,0.7851499664414416,0.9477509117737889,0.7353373641937848,0.4090219748314756,0.48891912511221647,0.33045471563217677,0.01500746816512566,0.9578850337445571
7221,Vibrio lentus,MG592577.1,NoInf,0.367035619829498,0.376302775609084,5.37533721725325,0,MG592577.1:Vibrio lentus,NahantCollection,0.7323898053552234,0.47223702551453495,0.8968521495581427,0.04098112180227298,0.4508107890097426,0.2951174890749686,0.6798027108237283,0.38810626571954965,0.751843615262094,0.4768921597284973,0.21055924507828516,0.8973027972319388,0.4752859927354184
7222,Vibrio parahaemolyticus,MG592577.1,NoInf,0.359425752197132,0.371191184279304,4.08106829455765,0,MG592577.1:Vibrio parahaemolyticus,NahantCollection,0.017344900834515564,0.1575179767149767,0.16983247491005704,0.11597200681366437,0.43707108325863453,0.10606178556347423,0.19154348361381646,0.5605439395172332,0.1109464986565869,0.3518389948555578,0.38230516552451943,0.6343877609977651,0.37952213592561246
7223,Vibrio sp. 10N.1,MG592577.1,NoInf,0.367207860212826,0.374980396594305,5.50071223810506,0,MG592577.1:Vibrio sp. 10N.1,NahantCollection,0.8176163806397407,0.62333942861317,0.6651674577089569,0.07220256932942704,0.4865724189333279,0.9184523491963831,0.37097418995968,0.6213997942594522,0.8500164319380291,0.3630593435700401,0.06752567413935495,0.4363502048576092,0.9011348041690835
7224,Vibrio sp. 10N.2,MG592577.1,NoInf,0.356952781937264,0.375335246238316,5.11018244393612,0,MG592577.1:Vibrio sp. 10N.2,NahantCollection,0.41248207899953615,0.23371724263701943,0.9943204686066834,0.09174432128664878,0.7163719662043564,0.07024179476701786,0.4573126449902468,0.3916858686382262,0.3137971642036016,0.7246358786048932,0.8490104773243088,0.8814390047915636,0.010093232258947316
7225,Vibrio sp. 10N.3,MG592577.1,NoInf,0.376074540304292,0.381963439928124,5.11807805863869,0,MG592577.1:Vibrio sp. 10N.3,NahantCollection,0.4097929444686764,0.4327149643714403,0.11177637298200915,0.8752337059162327,0.8894247823905925,0.5247341736860506,0.452334419620663,0.6904947188051656,0.5335499852763884,0.9039763061612749,0.07702287888916093,0.2213171587853926,0.4677426267162328
7226,Vibrio sp. 10N.4,MG592577.1,NoInf,0.365958658665694,0.378595114300698,5.31595485575519,0,MG592577.1:Vibrio sp. 10N.4,NahantCollection,0.9981673647837147,0.8719357082133752,0.7540275744157446,0.44022056239845175,0.6333610489606466,0.44546155873309445,0.33342426549864357,0.7585139871315658,0.4466784995920685,0.07629092877556765,0.03969024446198888,0.49244901661454166,0.9173923029089719
7227,Vibrio sp. 10N.5,MG592577.1,NoInf,0.357833038522329,0.383625604570937,8.38881556252385,0,MG592577.1:Vibrio sp. 10N.5,NahantCollection,0.23285603285827283,0.1354717488550573,0.9801185862824238,0.9040598497285279,0.3923871876911539,0.9179516850070298,0.8083939222027776,0.23089563357162668,0.6745354541507504,0.09934032798993775,0.6914393094086901,0.739476219452437,0.8259516399516034
7228,Vibrio sp. F12,MG592577.1,NoInf,0.36989782473474,0.376883198916882,5.19370960146346,0,MG592577.1:Vibrio sp. F12,NahantCollection,0.9059798172245302,0.4565594517686382,0.8111355923950045,0.9072640511256409,0.5381502220964327,0.7447168256375096,0.9866610756121484,0.9943109797404265,0.1897670488791734,0.18380802851994738,0.46189149776692173,0.5551118900766615,0.446510038535332
7229,Vibrio sp. F13,MG592577.1,NoInf,0.367818142073058,0.375610283096742,5.00499329855177,0,MG592577.1:Vibrio sp. F13,NahantCollection,0.5348467050339442,0.09729916542104688,0.3056629083877076,0.07569377365653418,0.1886745625864491,0.9520953756456345,0.2924129632682967,0.1878230583053243,0.4968717454244985,0.2948307269732443,0.1478204918884357,0.4475555526905981,0.0839881572348552
7230,Vibrio splendidus,MG592577.1,NoInf,0.365017938844749,0.376142054209682,5.4432660010398,0,MG592577.1:Vibrio splendidus,NahantCollection,0.47100740459403145,0.25094795366788025,0.2222985327886211,0.6686121313997633,0.9165112075927966,0.9184527498941543,0.21288215079475248,0.379787795592601,0.9713357785759129,0.14277055225828783,0.4212850412769076,0.8927242451318786,0.46661598374830915
7231,Vibrio tasmaniensis,MG592577.1,NoInf,0.363846606459349,0.376238743430723,5.86850294954347,0,MG592577.1:Vibrio tasmaniensis,NahantCollection,0.26490365984477227,0.6825851296011898,0.7904476427551888,0.9021428195459693,0.7852586248882581,0.756670293526531,0.3313193722322201,0.6805622860082866,0.5426065694020947,0.009464337584419114,0.6099992322233846,0.6556029575822052,0.6367049998988918
7232,Vibrio vulnificus,MG592577.1,NoInf,0.380078982452738,0.39287907264152,2.35654424907703,0,MG592577.1:Vibrio vulnificus,NahantCollection,0.5832957209684039,0.9389913366135159,0.8011982734619766,0.1073373655687564,0.07599306196508482,0.41469960634426084,0.8099714738047914,0.9035309794378641,0.14328717967152238,0.9578505571256677,0.7930023884504125,0.39901142291235525,0.11765253630341255
7233,Aliivibrio fischeri,MG592578.1,NoInf,0.368160112602841,0.332940601398055,5.51124311821904,0,MG592578.1:Aliivibrio fischeri,NahantCollection,0.7367048379515659,0.7229014681693267,0.6828347771890068,0.42514266298046144,0.9720899474517612,0.6132269386387609,0.6694500820908633,0.3238955636230234,0.10273908886911265,0.5818074723213882,0.35938102693700935,0.5784815418735445,0.44912535882165916
7234,Enterovibrio norvegicus,MG592578.1,NoInf,0.444375091330844,0.39677802638878,-3.31063710958,0,MG592578.1:Enterovibrio norvegicus,NahantCollection,0.14676030638319715,0.06586177632426304,0.884211286267773,0.6799252963897455,0.7118206350617646,0.29964386593315573,0.9555465994730705,0.856776179273905,0.22631144534033776,0.6190388572784239,0.4532149360136253,0.3448579288456466,0.02457558382567726
7235,Shewanella sp. 10N.6,MG592578.1,NoInf,0.475210196009424,0.417571147776549,2.81265675531423,0,MG592578.1:Shewanella sp. 10N.6,NahantCollection,0.9658480543108295,0.12596660293978568,0.40243585855310815,0.5537099226458998,0.6577459892860553,0.8569570182510055,0.9758815935154574,0.705409745791197,0.29774933792798364,0.29302199636290016,0.6250165341771406,0.5636473980084168,0.056558538664052915
7236,Shewanella sp. 10N.7,MG592578.1,NoInf,0.426179344854737,0.380494549919602,3.8968889277572,0,MG592578.1:Shewanella sp. 10N.7,NahantCollection,0.2181511459864547,0.9197629728039733,0.1207125690552221,0.870038837273543,0.5147709491171027,0.789432663642217,0.15757373621078108,0.5914728038575747,0.2710627929091046,0.6485736982377829,0.8729055860094752,0.8628805688111371,0.1271728624701718
7237,Vibrio alginolyticus,MG592578.1,NoInf,0.396858569314546,0.361410147869144,-0.100839190670058,0,MG592578.1:Vibrio alginolyticus,NahantCollection,0.9889694587259603,0.5817531813218396,0.4351269767156336,0.19583366320443507,0.3192669790155688,0.9383262010021741,0.5687474422183065,0.4509937025292243,0.21166218237348655,0.5806671450515429,0.17850865394580373,0.5017869806102262,0.7127161007877131
7238,Vibrio anguillarum,MG592578.1,NoInf,0.487250622987796,0.42676639311876,-0.109212468426421,0,MG592578.1:Vibrio anguillarum,NahantCollection,0.08887592811971867,0.7951226031196008,0.24624157254256895,0.7269239013294153,0.6402392046080858,0.49048629535767474,0.602819598825582,0.10539279043197525,0.9956333343286754,0.8978253999348144,0.37315548995109227,0.5129361471332141,0.7525013087888452
7239,Vibrio breoganii,MG592578.1,NoInf,0.319132337366834,0.314154827179227,-1.03450611149388,0,MG592578.1:Vibrio breoganii,NahantCollection,0.7459286815002276,0.8885865482568805,0.4761621862458535,0.061637845511609335,0.5965378948445746,0.06856247652898406,0.6450480188186557,0.5797872375433863,0.16488923771464803,0.3879926680181529,0.8565687351773051,0.3205229035550444,0.23599722665536615
7240,Vibrio cyclitrophicus,MG592578.1,NoInf,0.341250135069748,0.323425746956773,1.08951856694352,0,MG592578.1:Vibrio cyclitrophicus,NahantCollection,0.9751876153526691,0.840772668468857,0.19138781273345495,0.2956334177641855,0.5686034726989804,0.2403753705808882,0.11543113943849725,0.7309405856644652,0.13465274196655208,0.8194485165698424,0.40673809014468365,0.8761093463006394,0.22817995270691904
7241,Vibrio kanaloae,MG592578.1,NoInf,0.344699474393976,0.326174740637729,0.996647611531856,0,MG592578.1:Vibrio kanaloae,NahantCollection,0.4362173601443633,0.440328574732165,0.11922404545086696,0.4212766580119105,0.9835566027360083,0.7016227229567382,0.4825947216855815,0.07228632359174592,0.9820016619468921,0.2954584823645713,0.8147933415985407,0.9061307968576563,0.4677450188011303
7242,Vibrio lentus,MG592578.1,NoInf,0.334953016908376,0.320542333269627,0.363798302921865,0,MG592578.1:Vibrio lentus,NahantCollection,0.7288962779502347,0.4734640307074415,0.10810348909632506,0.17742172299652148,0.7770692860565289,0.30602802205586555,0.6032735007709648,0.43609498952175385,0.572561281152718,0.43745146396379775,0.9363090663021005,0.28165802435532405,0.3229647650903572
7243,Vibrio parahaemolyticus,MG592578.1,NoInf,0.39623445524384,0.362059121185797,-0.930470619773736,0,MG592578.1:Vibrio parahaemolyticus,NahantCollection,0.5177092848599386,0.4543025714261961,0.756199778566911,0.9265152353694133,0.2265481466169148,0.38392505262821675,0.8396037424082556,0.42645597996620466,0.4250898415268647,0.2648156573772458,0.0776116391266356,0.04735379273155538,0.047701128426100636
7244,Vibrio sp. 10N.1,MG592578.1,NoInf,0.325522677730184,0.313342756465095,0.48917332377367,0,MG592578.1:Vibrio sp. 10N.1,NahantCollection,0.5183852115816888,0.3284941472890486,0.8667773598399608,0.2963683184437691,0.3059388881610178,0.08781122847089728,0.8501370984960033,0.14157026115925353,0.41352944367841116,0.4021841237928545,0.3082092554251862,0.209139143784146,0.8605247268125702
7245,Vibrio sp. 10N.2,MG592578.1,NoInf,0.457471932152324,0.391679069732183,0.098643529604729,0,MG592578.1:Vibrio sp. 10N.2,NahantCollection,0.8033487357120845,0.3796643130571534,0.3359475715473148,0.7334252342655853,0.632620973941145,0.36010497973804845,0.21801015154987768,0.7682092999753801,0.9725560668940829,0.39105806551139466,0.48140359331191307,0.5718493171977587,0.8886973376759005
7246,Vibrio sp. 10N.3,MG592578.1,NoInf,0.321633671764034,0.314140346872286,0.106539144307298,0,MG592578.1:Vibrio sp. 10N.3,NahantCollection,0.7332332139799764,0.34699247568211544,0.8434237552395566,0.10880340043608572,0.18157638669509424,0.43333164329241514,0.24129258731656955,0.2287878649786469,0.9623973656121662,0.6465247246204027,0.9734661314802372,0.42648073493425254,0.07487273059525745
7247,Vibrio sp. 10N.4,MG592578.1,NoInf,0.408316952576965,0.369769678729949,0.304415941423798,0,MG592578.1:Vibrio sp. 10N.4,NahantCollection,0.5963286402450957,0.26735924442844206,0.5357371039284684,0.1920848675579202,0.8276898943647639,0.3012846583352543,0.7330390711616733,0.2143413272337895,0.13151363584821174,0.6478389826930768,0.5532730293164914,0.953228841667953,0.6874138271255842
7248,Vibrio sp. 10N.5,MG592578.1,NoInf,0.397210738271388,0.364687296821027,3.37727664819246,0,MG592578.1:Vibrio sp. 10N.5,NahantCollection,0.35925243260626005,0.6864249759790378,0.14057155825513867,0.5211676921290221,0.5882956407541085,0.7630719373249708,0.41263278414681603,0.7061323924212077,0.6015400164381418,0.44778537728335643,0.750285751112312,0.21000326696728966,0.9457284251824071
7249,Vibrio sp. F12,MG592578.1,NoInf,0.320977159161731,0.312182692836781,0.182170687132071,0,MG592578.1:Vibrio sp. F12,NahantCollection,0.37806978258430746,0.3229574036917353,0.4749832368376795,0.8410524501175956,0.774355640242527,0.31111954571621214,0.06134579254927963,0.24531471069608302,0.6529564171564827,0.844777511070207,0.32008088994646167,0.7401808790457103,0.4132616125561017
7250,Vibrio sp. F13,MG592578.1,NoInf,0.331476086869854,0.319071946294864,-0.0065456157796219,0,MG592578.1:Vibrio sp. F13,NahantCollection,0.2884747364853426,0.18425054865565949,0.8373993138337688,0.503565225725137,0.6950584260765771,0.9946996529659916,0.4423877024382854,0.6547737402773843,0.8845282304738009,0.38681580135794813,0.3658686395445315,0.8361842139960293,0.5534779242952006
7251,Vibrio splendidus,MG592578.1,Inf,0.339179112653219,0.323417599535972,0.431727086708413,0,MG592578.1:Vibrio splendidus,NahantCollection,0.12029215472029575,0.8440170274207879,0.6534657669133075,0.4926017089441479,0.09768967858775324,0.21084712733724809,0.6268481695071654,0.8885028557588537,0.9013903817613842,0.2399781889245426,0.003893522896363022,0.5742777971623118,0.7617000755537211
7252,Vibrio tasmaniensis,MG592578.1,NoInf,0.344373976598179,0.323807988199516,0.85696403521208,0,MG592578.1:Vibrio tasmaniensis,NahantCollection,0.17588025210274172,0.7737911618296731,0.07184814251772476,0.6780318072059087,0.2598364096864729,0.6016034747557891,0.8353400894188799,0.3442375822649252,0.13702013207625463,0.41916311631103664,0.6225370261252883,0.24629407593822705,0.8668683596168633
7253,Vibrio vulnificus,MG592578.1,NoInf,0.467004771447089,0.422103633577021,-2.65499466525436,0,MG592578.1:Vibrio vulnificus,NahantCollection,0.14692412122384269,0.5278153743280403,0.7003652937236684,0.1489730447138219,0.5538116528507385,0.19714237384008937,0.9784371949985297,0.9614912939383563,0.6528972926301086,0.3585741597455988,0.3344667778011593,0.8103623540463013,0.8939725751085337
7254,Aliivibrio fischeri,MG592579.1,NoInf,0.388306508105083,0.381924450960282,9.04759039655144,0,MG592579.1:Aliivibrio fischeri,NahantCollection,0.125000453792114,0.23988968794234777,0.9554071190087567,0.2884399555951709,0.8853903390366497,0.8405845914900707,0.9408633771395172,0.16280702672141434,0.901967848029487,0.716325156584331,0.5151612965802199,0.44050991550077734,0.22846399203669565
7255,Enterovibrio norvegicus,MG592579.1,NoInf,0.431182708343668,0.396284484573046,0.2257101687524,0,MG592579.1:Enterovibrio norvegicus,NahantCollection,0.9240517394827501,0.9768631627700396,0.09250051627926192,0.3023387921241055,0.5725937382486346,0.6635100749536916,0.620367529144432,0.03581749866334161,0.4415853835880491,0.7906966512294263,0.5553225372441417,0.3952289879609786,0.09361039192066689
7256,Shewanella sp. 10N.6,MG592579.1,NoInf,0.440055074710118,0.423012309895172,6.34900403364663,0,MG592579.1:Shewanella sp. 10N.6,NahantCollection,0.47834256248897467,0.1349362823010306,0.7618111905407386,0.7172402711818607,0.21207783530671742,0.5063197242117197,0.28395402516616475,0.39494953417969714,0.25375375975570236,0.5944082579277287,0.5471613440678286,0.1174990556849802,0.2780246543596031
7257,Shewanella sp. 10N.7,MG592579.1,NoInf,0.396226048959841,0.396324714665181,7.4332362060896,0,MG592579.1:Shewanella sp. 10N.7,NahantCollection,0.2148246178714679,0.18053890451361687,0.3584193443532194,0.38001999694748534,0.5357025305629416,0.055711991020753526,0.6869716122713271,0.5451426319289724,0.28110540368623727,0.025205013246083596,0.5136854790284703,0.85577094684333,0.5172436719945465
7258,Vibrio alginolyticus,MG592579.1,NoInf,0.402649336222201,0.3851081832281,3.43550808766234,0,MG592579.1:Vibrio alginolyticus,NahantCollection,0.9406590678975183,0.6013756922705928,0.17042817891072504,0.19923341449261844,0.919937254831698,0.5029979233000524,0.9052415954668286,0.40820730594556953,0.054748198735623976,0.08270759229955027,0.55013550141479,0.5532209485219914,0.48476078443771975
7259,Vibrio anguillarum,MG592579.1,NoInf,0.465070889319327,0.426488280314642,3.42713480990598,0,MG592579.1:Vibrio anguillarum,NahantCollection,0.21087005072647236,0.9430473824458858,0.11450159644638302,0.3802144474920478,0.13518664550206394,0.7628251485884338,0.6563020943513075,0.03505933476398748,0.5881731206432416,0.7603546862175535,0.5304484299462224,0.7398192406787487,0.8600349253353404
